order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,quantity,sales,discount,profit,cost,SalesOutlier
CA-2017-160423,2017-01-21,2017-01-26,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,7.0,35.784,0.7,-28.6272,64.4112,0
CA-2017-140676,2017-09-12,2017-09-15,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,7.0,90.86,0.0,26.3494,64.5106,0
CA-2017-122007,2017-03-18,2017-03-20,Second Class,JK-15325,Jason Klamczynski,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,7.0,90.86,0.0,26.3494,64.5106,0
CA-2015-111395,2015-11-23,2015-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,2.0,23.912,0.8,-40.6504,64.5624,0
CA-2015-103772,2015-06-28,2015-07-02,Standard Class,MP-17470,Mark Packer,Home Office,United States,Smyrna,Georgia,30080,South,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,2.0,119.56,0.0,54.9976,64.5624,0
CA-2014-153479,2014-10-04,2014-10-08,Standard Class,DF-13135,David Flashing,Consumer,United States,Vallejo,California,94591,West,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,2.0,95.648,0.2,31.0856,64.5624,0
CA-2015-104346,2015-12-11,2015-12-16,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,4.0,58.08,0.2,-6.534,64.614,0
CA-2015-158421,2015-09-21,2015-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203,South,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",2.0,121.96,0.0,57.3212,64.6388,0
CA-2016-146934,2016-05-22,2016-05-27,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,5.0,95.1,0.0,30.432,64.668,0
CA-2014-104178,2014-08-25,2014-08-29,Standard Class,JM-15265,Janet Molinari,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,5.0,95.1,0.0,30.432,64.668,0
US-2015-118906,2015-03-10,2015-03-10,Same Day,KB-16585,Ken Black,Corporate,United States,Clinton,Maryland,20735,East,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,6.0,89.82,0.0,25.1496,64.6704,0
US-2017-132675,2017-09-24,2017-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,2.0,89.9,0.0,25.172,64.728,0
CA-2017-151225,2017-10-27,2017-10-29,First Class,JM-15655,Jim Mitchum,Corporate,United States,Los Angeles,California,90032,West,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,5.0,71.96,0.2,7.196,64.764,0
CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,5.0,71.96,0.2,7.196,64.764,0
CA-2016-166163,2016-08-15,2016-08-20,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Oakland,California,94601,West,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),3.0,71.976,0.2,7.1976,64.7784,0
CA-2017-130967,2017-03-10,2017-03-16,Standard Class,EB-13870,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),3.0,53.982,0.4,-10.7964,64.7784,0
US-2016-144351,2016-11-14,2016-11-18,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",3.0,89.97,0.0,25.1916,64.7784,0
CA-2017-126536,2017-10-12,2017-10-14,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,5.0,101.84,0.2,36.917,64.923,0
CA-2016-140641,2016-10-28,2016-11-02,Standard Class,EP-13915,Emily Phan,Consumer,United States,Tampa,Florida,33614,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,5.0,38.19,0.7,-26.733,64.923,0
CA-2015-102722,2015-04-18,2015-04-19,First Class,KW-16570,Kelly Williams,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,6.0,106.5,0.0,41.535,64.965,0
CA-2017-126396,2017-09-08,2017-09-12,Second Class,AR-10345,Alex Russell,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,6.0,85.2,0.2,20.235,64.965,0
CA-2014-125136,2014-09-28,2014-10-03,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,8.0,96.256,0.2,31.2832,64.9728,0
CA-2014-152233,2014-10-05,2014-10-06,First Class,KH-16510,Keith Herrera,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,2.0,99.98,0.0,34.993,64.987,0
CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1.0,99.99,0.0,34.9965,64.9935,0
US-2017-169502,2017-08-28,2017-08-31,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,5.0,91.6,0.0,26.564,65.036,0
CA-2017-164042,2017-05-23,2017-05-27,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,5.0,18.32,0.8,-46.716,65.036,0
US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,2.0,69.98,0.0,4.8986,65.0814,0
CA-2016-149902,2016-04-01,2016-04-06,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,4.0,88.04,0.0,22.8904,65.1496,0
CA-2014-107454,2014-11-02,2014-11-06,Standard Class,RD-19720,Roger Demir,Consumer,United States,New York City,New York,10024,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,6.0,89.34,0.0,24.1218,65.2182,0
CA-2017-168123,2017-03-05,2017-03-05,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,2.0,127.96,0.0,62.7004,65.2596,0
CA-2017-107132,2017-06-26,2017-06-30,Standard Class,SC-20260,Scott Cohen,Corporate,United States,New York City,New York,10009,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,2.0,102.368,0.2,37.1084,65.2596,0
US-2016-159415,2016-04-17,2016-04-22,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",5.0,79.12,0.2,13.846,65.274,0
CA-2017-127313,2017-12-01,2017-12-04,First Class,RA-19285,Ralph Arnett,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",5.0,79.12,0.2,13.846,65.274,0
CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,3.0,52.752,0.2,-12.5286,65.2806,0
CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",3.0,77.952,0.2,12.6672,65.2848,0
CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,2.0,73.584,0.2,8.2782,65.3058,0
US-2014-105767,2014-05-23,2014-05-27,Standard Class,AR-10510,Andrew Roberts,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003092,Technology,Phones,Motorola L804,2.0,55.188,0.4,-10.1178,65.3058,0
US-2014-120313,2014-10-31,2014-11-02,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10003092,Technology,Phones,Motorola L804,2.0,73.584,0.2,8.2782,65.3058,0
CA-2017-106859,2017-03-13,2017-03-18,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,87105,West,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",8.0,90.8,0.0,25.424,65.376,0
CA-2017-128328,2017-08-05,2017-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,6.0,125.88,0.0,60.4224,65.4576,0
US-2016-141544,2016-08-30,2016-08-31,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,6.0,37.764,0.7,-27.6936,65.4576,0
CA-2016-121356,2016-11-20,2016-11-24,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.0,128.4,0.0,62.916,65.484,0
CA-2014-126200,2014-08-25,2014-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.0,25.68,0.8,-39.804,65.484,0
CA-2015-101868,2015-06-09,2015-06-16,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,33178,South,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.0,38.52,0.7,-26.964,65.484,0
US-2017-100398,2017-08-19,2017-08-23,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",3.0,102.72,0.2,37.236,65.484,0
US-2017-158505,2017-07-21,2017-07-21,Same Day,SF-20200,Sarah Foster,Consumer,United States,Murray,Utah,84107,West,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,9.0,71.928,0.2,6.2937,65.6343,0
CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,60623,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",3.0,62.958,0.3,-2.6982,65.6562,0
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,4.0,121.6,0.0,55.936,65.664,0
CA-2014-107755,2014-02-07,2014-02-12,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,TEC-AC-10000710,Technology,Accessories,Maxell DVD-RAM Discs,7.0,115.36,0.0,49.6048,65.7552,0
CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Watertown,New York,13601,East,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",1.0,70.71,0.0,4.9497,65.7603,0
CA-2015-140718,2015-07-02,2015-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,1.0,74.24,0.2,8.352,65.888,0
CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,Fred McMath,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-LA-10001474,Office Supplies,Labels,Avery 477,4.0,122.12,0.0,56.1752,65.9448,0
CA-2016-140501,2016-06-23,2016-06-28,Standard Class,IM-15070,Irene Maddox,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",4.0,122.12,0.0,56.1752,65.9448,0
CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",4.0,97.696,0.2,31.7512,65.9448,0
CA-2015-122371,2015-09-26,2015-09-30,Standard Class,BS-11800,Bryan Spruell,Home Office,United States,San Diego,California,92037,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,2.0,124.46,0.0,58.4962,65.9638,0
CA-2016-130225,2016-09-11,2016-09-17,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Houston,Texas,77041,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,2.0,99.568,0.2,33.6042,65.9638,0
CA-2016-133123,2016-09-06,2016-09-11,Standard Class,KB-16315,Karl Braun,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",3.0,95.952,0.2,29.985,65.967,0
US-2014-104759,2014-03-31,2014-04-04,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,2.0,79.984,0.2,13.9972,65.9868,0
CA-2015-128139,2015-07-03,2015-07-09,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,1.0,70.98,0.0,4.9686,66.0114,0
US-2016-152051,2016-06-25,2016-06-29,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,4.0,38.088,0.7,-27.9312,66.0192,0
CA-2016-139689,2016-12-29,2017-01-03,Standard Class,MP-17965,Michael Paige,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,4.0,38.088,0.7,-27.9312,66.0192,0
CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,6.0,99.696,0.2,33.6474,66.0486,0
CA-2017-118017,2017-12-03,2017-12-06,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,80229,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,6.0,76.752,0.2,10.5534,66.1986,0
US-2016-146570,2016-05-15,2016-05-20,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Jackson,Mississippi,39212,South,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,4.0,91.96,0.0,25.7488,66.2112,0
CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,1.0,84.98,0.0,18.6956,66.2844,0
US-2016-141544,2016-08-30,2016-08-31,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,10.0,100.24,0.2,33.831,66.409,0
CA-2014-151897,2014-06-06,2014-06-10,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Houston,Texas,77070,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,10.0,100.24,0.2,33.831,66.409,0
CA-2016-159891,2016-01-31,2016-02-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Atlanta,Georgia,30318,South,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",8.0,125.36,0.0,58.9192,66.4408,0
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4.0,67.8,0.0,1.356,66.444,0
CA-2017-113278,2017-01-14,2017-01-20,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,47374,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,4.0,67.8,0.0,1.356,66.444,0
CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,1.0,94.99,0.0,28.497,66.493,0
CA-2017-136623,2017-07-11,2017-07-16,Standard Class,TS-21430,Tom Stivers,Corporate,United States,San Diego,California,92105,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,6.0,71.952,0.2,5.3964,66.5556,0
CA-2016-133872,2016-06-14,2016-06-17,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,4.0,39.936,0.7,-26.624,66.56,0
CA-2017-128328,2017-08-05,2017-08-09,Standard Class,PO-18865,Patrick O'Donnell,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10003498,Office Supplies,Labels,Avery 475,9.0,133.2,0.0,66.6,66.6,0
CA-2017-169404,2017-04-09,2017-04-14,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,4.0,37.896,0.7,-29.0536,66.9496,0
CA-2017-114055,2017-12-25,2017-12-29,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,2.0,90.48,0.0,23.5248,66.9552,0
CA-2016-150077,2016-02-04,2016-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,2.0,90.48,0.0,23.5248,66.9552,0
CA-2017-128783,2017-09-07,2017-09-07,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,4.0,113.52,0.0,46.5432,66.9768,0
CA-2016-130162,2016-10-28,2016-10-31,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",6.0,93.06,0.0,26.0568,67.0032,0
CA-2015-111073,2015-12-26,2015-12-30,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,1.0,51.588,0.4,-15.4764,67.0644,0
US-2016-157490,2016-10-06,2016-10-07,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",5.0,67.96,0.2,0.8495,67.1105,0
US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,3.0,95.88,0.2,28.764,67.116,0
CA-2015-146255,2015-03-07,2015-03-10,First Class,EM-14140,Eugene Moren,Home Office,United States,Newark,Delaware,19711,East,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,3.0,119.85,0.0,52.734,67.116,0
US-2015-126977,2015-09-17,2015-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,4.0,94.6,0.0,27.434,67.166,0
